"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
244,"2018-03-19 08:40:38","2018-03-19 08:44:42",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26188,"Annual Membership","Subscriber",1976,1
242,"2018-03-19 08:40:50","2018-03-19 08:44:53",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29219,"Annual Membership - Save 15%","Subscriber",1985,1
495,"2018-03-19 08:41:26","2018-03-19 08:49:41",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29511,"$25 Off Annual Membership","Subscriber",1980,1
920,"2018-03-19 08:42:44","2018-03-19 08:58:05",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3202,"Newport PATH",40.7272235,-74.0337589,31776,"Annual Membership from Citi Bike App","Subscriber",1977,1
1332,"2018-03-19 08:42:46","2018-03-19 09:04:59",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3183,"Exchange Place",40.7162469,-74.0334588,29525,"$25 Off Annual Membership","Subscriber",1987,1
359,"2018-03-19 08:43:14","2018-03-19 08:49:13",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31744,"Annual Membership from Citi Bike App","Subscriber",1987,2
934,"2018-03-19 08:43:28","2018-03-19 08:59:03",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26431,"Annual Membership","Subscriber",1991,1
265,"2018-03-19 08:43:52","2018-03-19 08:48:18",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29603,"Annual Membership","Subscriber",1974,1
466,"2018-03-19 08:44:13","2018-03-19 08:52:00",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,26171,"Annual Membership","Subscriber",1991,1
222,"2018-03-19 08:44:20","2018-03-19 08:48:03",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26158,"$25 Off Annual Membership","Subscriber",1981,1
291,"2018-03-19 08:44:25","2018-03-19 08:49:16",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31759,"Annual Membership","Subscriber",1976,1
1034,"2018-03-19 08:44:31","2018-03-19 09:01:45",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3183,"Exchange Place",40.7162469,-74.0334588,31915,"Annual Membership","Subscriber",1981,1
416,"2018-03-19 08:44:43","2018-03-19 08:51:40",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3202,"Newport PATH",40.7272235,-74.0337589,26290,"Annual Membership","Subscriber",NULL,0
233,"2018-03-19 08:45:19","2018-03-19 08:49:12",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3214,"Essex Light Rail",40.7127742,-74.0364857,26292,"Annual Membership","Subscriber",1981,1
332,"2018-03-19 08:46:12","2018-03-19 08:51:45",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3183,"Exchange Place",40.7162469,-74.0334588,29607,"Annual Membership","Subscriber",1970,1
206,"2018-03-19 08:47:02","2018-03-19 08:50:28",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,29661,"Annual Membership","Subscriber",1975,2
701,"2018-03-19 08:47:20","2018-03-19 08:59:01",3192,"Liberty Light Rail",40.7112423,-74.0557013,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29454,"Annual Membership","Subscriber",1987,1
227,"2018-03-19 08:47:24","2018-03-19 08:51:12",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29622,"Annual Membership","Subscriber",1952,1
360,"2018-03-19 08:48:07","2018-03-19 08:54:08",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29641,"$25 Off Annual Membership","Subscriber",1985,1
152,"2018-03-19 08:50:08","2018-03-19 08:52:41",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,26170,"$25 Off Annual Membership","Subscriber",NULL,0
430,"2018-03-19 08:50:33","2018-03-19 08:57:43",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3183,"Exchange Place",40.7162469,-74.0334588,26178,"Annual Membership","Subscriber",1989,1
486,"2018-03-19 08:53:39","2018-03-19 09:01:45",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3202,"Newport PATH",40.7272235,-74.0337589,26239,"Annual Membership","Subscriber",1982,1
479,"2018-03-19 08:54:40","2018-03-19 09:02:40",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29494,"Annual Membership","Subscriber",1986,1
257,"2018-03-19 08:55:25","2018-03-19 08:59:42",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26240,"Annual Membership","Subscriber",1960,1
174,"2018-03-19 08:55:48","2018-03-19 08:58:43",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29292,"Annual Membership from Citi Bike App","Subscriber",1988,1
196,"2018-03-19 08:57:27","2018-03-19 09:00:44",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,33372,"Annual Membership","Subscriber",1992,1
268,"2018-03-19 08:57:54","2018-03-19 09:02:22",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31708,"Annual Membership from Citi Bike App","Subscriber",1981,1
684,"2018-03-19 09:01:00","2018-03-19 09:12:25",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,31772,"Annual Membership","Subscriber",1990,1
462,"2018-03-19 09:01:21","2018-03-19 09:09:04",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29613,"Annual Membership","Subscriber",1987,1
414,"2018-03-19 09:01:28","2018-03-19 09:08:22",3214,"Essex Light Rail",40.7127742,-74.0364857,3638,"Washington St",40.7242941,-74.0354826,31912,"Annual Membership","Subscriber",1958,1
112,"2018-03-19 09:01:33","2018-03-19 09:03:26",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,26238,"Annual Membership","Subscriber",1980,2
982,"2018-03-19 09:02:56","2018-03-19 09:19:18",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29540,"Annual Membership","Subscriber",1988,1
129,"2018-03-19 09:03:24","2018-03-19 09:05:33",3211,"Newark Ave",40.72152515,-74.046304543,3185,"City Hall",40.7177325,-74.043845,31920,"$25 Off Annual Membership","Subscriber",1986,1
277,"2018-03-19 09:04:27","2018-03-19 09:09:04",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26217,"Annual Membership","Subscriber",1983,1
541,"2018-03-19 09:04:40","2018-03-19 09:13:41",3203,"Hamilton Park",40.727595966,-74.044247311,3213,"Van Vorst Park",40.71848892,-74.047726625,31686,"Annual Membership","Subscriber",1989,1
326,"2018-03-19 09:07:15","2018-03-19 09:12:41",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29201,"Annual Membership","Subscriber",1987,1
490,"2018-03-19 09:11:08","2018-03-19 09:19:19",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3202,"Newport PATH",40.7272235,-74.0337589,26237,"Annual Membership","Subscriber",1987,1
525,"2018-03-19 09:11:42","2018-03-19 09:20:27",3192,"Liberty Light Rail",40.7112423,-74.0557013,3185,"City Hall",40.7177325,-74.043845,31884,"$25 Off Annual Membership","Subscriber",1978,1
308,"2018-03-19 09:12:00","2018-03-19 09:17:09",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31802,"Annual Membership","Subscriber",1968,1
221,"2018-03-19 09:12:23","2018-03-19 09:16:04",3481,"York St",40.71649,-74.04105,3185,"City Hall",40.7177325,-74.043845,29231,"Join Citi Bike for $14.95/month","Subscriber",1958,1
185,"2018-03-19 09:12:54","2018-03-19 09:16:00",3187,"Warren St",40.7211236,-74.03805095,3183,"Exchange Place",40.7162469,-74.0334588,29666,"Annual Membership","Subscriber",1975,1
123,"2018-03-19 09:12:54","2018-03-19 09:14:57",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,29536,"Annual Membership","Subscriber",1987,1
578,"2018-03-19 09:14:15","2018-03-19 09:23:53",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3183,"Exchange Place",40.7162469,-74.0334588,29263,"Join Citi Bike for $14.95/month","Subscriber",1983,2
222,"2018-03-19 09:14:32","2018-03-19 09:18:15",3185,"City Hall",40.7177325,-74.043845,3183,"Exchange Place",40.7162469,-74.0334588,29244,"Annual Membership","Subscriber",1986,1
111,"2018-03-19 09:15:07","2018-03-19 09:16:58",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,31686,"Annual Membership from Citi Bike App","Subscriber",1988,1
519,"2018-03-19 09:15:14","2018-03-19 09:23:54",3211,"Newark Ave",40.72152515,-74.046304543,3202,"Newport PATH",40.7272235,-74.0337589,31877,"$25 Off Annual Membership","Subscriber",1978,2
307,"2018-03-19 09:15:46","2018-03-19 09:20:54",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3639,"Harborside",40.7192517,-74.034234,29572,"$25 Off Annual Membership","Subscriber",1976,1
310,"2018-03-19 09:16:27","2018-03-19 09:21:38",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26219,"Annual Membership","Subscriber",1985,1
280,"2018-03-19 09:16:52","2018-03-19 09:21:32",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,29290,"Annual Membership from Citi Bike App","Subscriber",1988,1
311,"2018-03-19 09:18:06","2018-03-19 09:23:18",3639,"Harborside",40.7192517,-74.034234,3199,"Newport Pkwy",40.7287448,-74.0321082,26204,"$25 Off Annual Membership","Subscriber",1993,2
296,"2018-03-19 09:19:49","2018-03-19 09:24:46",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31911,"Annual Membership","Subscriber",1986,1
330,"2018-03-19 09:21:07","2018-03-19 09:26:37",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,29208,"JCHA Annual Membership $5/month","Subscriber",1990,1
235,"2018-03-19 09:21:20","2018-03-19 09:25:15",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31840,"Annual Membership","Subscriber",1963,1
460,"2018-03-19 09:21:35","2018-03-19 09:29:15",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3183,"Exchange Place",40.7162469,-74.0334588,26170,"Annual Membership","Subscriber",1986,1
168,"2018-03-19 09:22:51","2018-03-19 09:25:40",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31847,"Annual Membership","Subscriber",1959,1
176,"2018-03-19 09:24:21","2018-03-19 09:27:18",3185,"City Hall",40.7177325,-74.043845,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31920,"Annual Membership","Subscriber",1983,1
1450,"2018-03-19 09:25:13","2018-03-19 09:49:23",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3183,"Exchange Place",40.7162469,-74.0334588,31811,"Join Citi Bike for $14.95/month","Subscriber",1976,1
2068,"2018-03-19 09:27:48","2018-03-19 10:02:17",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3183,"Exchange Place",40.7162469,-74.0334588,26156,"Annual Membership","Subscriber",1976,1
325,"2018-03-19 09:28:51","2018-03-19 09:34:16",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26296,"Annual Membership","Subscriber",1980,2
266,"2018-03-19 09:28:59","2018-03-19 09:33:26",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29452,"Annual Membership","Subscriber",1978,2
141,"2018-03-19 09:30:39","2018-03-19 09:33:01",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,26190,"Annual Membership","Subscriber",1981,0
960,"2018-03-19 09:32:44","2018-03-19 09:48:44",3187,"Warren St",40.7211236,-74.03805095,3280,"Astor Place",40.71928220070702,-74.07126188278198,26212,"Annual Membership","Subscriber",1988,1
210,"2018-03-19 09:33:31","2018-03-19 09:37:02",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,29586,"Annual Membership","Subscriber",NULL,0
581,"2018-03-19 09:33:40","2018-03-19 09:43:22",3214,"Essex Light Rail",40.7127742,-74.0364857,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31938,"Citi Bike 30-Day Trial Plus $25 Off!","Subscriber",NULL,0
167,"2018-03-19 09:36:10","2018-03-19 09:38:58",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31716,"Annual Membership","Subscriber",1970,1
171,"2018-03-19 09:36:19","2018-03-19 09:39:11",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26254,"Annual Membership from Citi Bike App","Subscriber",1988,2
438,"2018-03-19 09:37:09","2018-03-19 09:44:28",3209,"Brunswick St",40.7241765,-74.0506564,3214,"Essex Light Rail",40.7127742,-74.0364857,26200,"Annual Membership","Subscriber",1994,1
118,"2018-03-19 09:37:43","2018-03-19 09:39:41",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29624,"Annual Membership","Subscriber",1986,1
239,"2018-03-19 09:38:27","2018-03-19 09:42:26",3214,"Essex Light Rail",40.7127742,-74.0364857,3183,"Exchange Place",40.7162469,-74.0334588,26255,"Annual Membership from Citi Bike App","Subscriber",1987,1
388,"2018-03-19 09:49:10","2018-03-19 09:55:38",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29635,"$25 Off Annual Membership","Subscriber",1990,1
308,"2018-03-19 09:50:14","2018-03-19 09:55:23",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26159,"Annual Membership from Citi Bike App","Subscriber",1980,1
297,"2018-03-19 09:50:54","2018-03-19 09:55:51",3638,"Washington St",40.7242941,-74.0354826,3183,"Exchange Place",40.7162469,-74.0334588,29604,"$25 Off Annual Membership","Subscriber",1989,2
166,"2018-03-19 09:57:03","2018-03-19 09:59:50",3481,"York St",40.71649,-74.04105,3183,"Exchange Place",40.7162469,-74.0334588,29517,"Annual Membership","Subscriber",1980,1
492,"2018-03-19 09:58:19","2018-03-19 10:06:31",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29655,"Annual Membership","Subscriber",1960,1
380,"2018-03-19 09:59:32","2018-03-19 10:05:53",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,31687,"Annual Membership","Subscriber",1956,2
175,"2018-03-19 10:00:34","2018-03-19 10:03:29",3187,"Warren St",40.7211236,-74.03805095,3183,"Exchange Place",40.7162469,-74.0334588,26289,"Annual Membership from Citi Bike App","Subscriber",1987,1
194,"2018-03-19 10:01:39","2018-03-19 10:04:53",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,31914,"Annual Membership","Subscriber",1980,1
104,"2018-03-19 10:01:57","2018-03-19 10:03:41",3639,"Harborside",40.7192517,-74.034234,3183,"Exchange Place",40.7162469,-74.0334588,31875,"$25 Off Annual Membership","Subscriber",1981,1
322,"2018-03-19 10:02:00","2018-03-19 10:07:22",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,31776,"Annual Membership","Subscriber",1962,1
272,"2018-03-19 10:03:53","2018-03-19 10:08:26",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,31813,"Annual Membership","Subscriber",1963,1
255,"2018-03-19 10:07:19","2018-03-19 10:11:34",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26189,"Annual Membership from Citi Bike App","Subscriber",1986,1
310,"2018-03-19 10:09:06","2018-03-19 10:14:17",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29536,"Annual Membership","Subscriber",1993,1
129,"2018-03-19 10:21:20","2018-03-19 10:23:30",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29597,"Annual Membership","Subscriber",1963,1
496,"2018-03-19 10:22:32","2018-03-19 10:30:48",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31732,"Annual Membership","Subscriber",1987,2
205,"2018-03-19 10:22:39","2018-03-19 10:26:05",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29673,"Annual Membership","Subscriber",1981,1
510,"2018-03-19 10:26:10","2018-03-19 10:34:41",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3184,"Paulus Hook",40.7141454,-74.0335519,26234,"Annual Membership","Subscriber",1989,1
173,"2018-03-19 10:30:20","2018-03-19 10:33:13",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31946,"Annual Membership","Subscriber",1960,1
205,"2018-03-19 10:31:44","2018-03-19 10:35:09",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31719,"Annual Membership","Subscriber",1972,1
191,"2018-03-19 10:33:09","2018-03-19 10:36:21",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31779,"Annual Membership","Subscriber",1982,2
250,"2018-03-19 10:37:34","2018-03-19 10:41:45",3213,"Van Vorst Park",40.71848892,-74.047726625,3185,"City Hall",40.7177325,-74.043845,26165,"Annual Membership","Subscriber",1981,2
81,"2018-03-19 10:42:22","2018-03-19 10:43:44",3183,"Exchange Place",40.7162469,-74.0334588,3639,"Harborside",40.7192517,-74.034234,26279,"Annual Membership","Subscriber",1962,1
495,"2018-03-19 10:42:54","2018-03-19 10:51:09",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31903,"FREE Bonus Month with Annual Membership","Subscriber",1979,1
544,"2018-03-19 10:42:59","2018-03-19 10:52:03",3191,"Union St",40.7182113,-74.0836394,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31754,"Annual Membership","Subscriber",1990,1
179,"2018-03-19 10:52:47","2018-03-19 10:55:47",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3209,"Brunswick St",40.7241765,-74.0506564,29439,"Annual Membership","Subscriber",1984,1
226,"2018-03-19 10:54:28","2018-03-19 10:58:15",3640,"Journal Square",40.73367,-74.0625,3201,"Dey St",40.737711,-74.066921,31859,"Annual Membership","Subscriber",1962,2
242,"2018-03-19 10:55:45","2018-03-19 10:59:48",3209,"Brunswick St",40.7241765,-74.0506564,3185,"City Hall",40.7177325,-74.043845,26269,"Annual Membership","Subscriber",1986,1
235,"2018-03-19 11:08:23","2018-03-19 11:12:19",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29439,"Annual Membership","Subscriber",1984,1
330,"2018-03-19 11:08:55","2018-03-19 11:14:25",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29586,"$25 Off Annual Membership","Subscriber",1985,1
354,"2018-03-19 11:10:08","2018-03-19 11:16:02",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,31875,"Annual Membership","Subscriber",1979,1
1152,"2018-03-19 11:12:05","2018-03-19 11:31:17",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,26296,"Annual Membership","Subscriber",1992,1
739,"2018-03-19 11:15:04","2018-03-19 11:27:23",3185,"City Hall",40.7177325,-74.043845,3185,"City Hall",40.7177325,-74.043845,33463,"Annual Membership","Subscriber",1986,1
227,"2018-03-19 11:20:03","2018-03-19 11:23:51",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29244,"Annual Membership","Subscriber",1972,1
283,"2018-03-19 11:22:27","2018-03-19 11:27:11",3184,"Paulus Hook",40.7141454,-74.0335519,3638,"Washington St",40.7242941,-74.0354826,31907,"Annual Membership","Subscriber",1989,2
140,"2018-03-19 11:23:31","2018-03-19 11:25:51",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29439,"Annual Membership","Subscriber",1987,1
124,"2018-03-19 11:24:29","2018-03-19 11:26:34",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,26204,"Annual Membership","Subscriber",1986,1
549,"2018-03-19 11:25:34","2018-03-19 11:34:43",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,29244,"Annual Membership","Subscriber",1975,1
1459,"2018-03-19 11:26:21","2018-03-19 11:50:40",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,31763,"Annual Membership","Subscriber",1990,1
311,"2018-03-19 11:33:41","2018-03-19 11:38:52",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,31816,"Annual Membership","Subscriber",1985,2
110,"2018-03-19 11:41:06","2018-03-19 11:42:57",3213,"Van Vorst Park",40.71848892,-74.047726625,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29540,"Join Citi Bike for $14.95/month","Subscriber",1977,1
144,"2018-03-19 11:41:58","2018-03-19 11:44:22",3187,"Warren St",40.7211236,-74.03805095,3639,"Harborside",40.7192517,-74.034234,26164,"Annual Membership from Citi Bike App","Subscriber",1986,1
222,"2018-03-19 11:43:58","2018-03-19 11:47:41",3184,"Paulus Hook",40.7141454,-74.0335519,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31914,"Annual Membership","Subscriber",1981,1
187,"2018-03-19 11:45:15","2018-03-19 11:48:22",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,29263,"Annual Membership","Subscriber",1986,1
327,"2018-03-19 11:49:06","2018-03-19 11:54:34",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,26167,"Annual Membership","Subscriber",1989,1
403,"2018-03-19 11:50:05","2018-03-19 11:56:48",3202,"Newport PATH",40.7272235,-74.0337589,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31687,"Annual Membership","Subscriber",1970,1
124,"2018-03-19 11:51:28","2018-03-19 11:53:33",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,31877,"Annual Membership","Subscriber",1986,1
411,"2018-03-19 12:01:32","2018-03-19 12:08:23",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,31732,"Annual Membership","Subscriber",1987,2
74,"2018-03-19 12:04:32","2018-03-19 12:05:47",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3209,"Brunswick St",40.7241765,-74.0506564,29256,"Annual Membership","Subscriber",1977,1
454,"2018-03-19 12:05:58","2018-03-19 12:13:33",3212,"Christ Hospital",40.734785818,-74.050443636,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31870,"Annual Membership","Subscriber",1971,2
492,"2018-03-19 12:09:25","2018-03-19 12:17:38",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26255,"Annual Membership from Citi Bike App","Subscriber",1982,1
198,"2018-03-19 12:17:59","2018-03-19 12:21:18",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,31776,"NYCHA Membership (Renewal)","Subscriber",1952,2
539,"2018-03-19 12:20:05","2018-03-19 12:29:05",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,31915,"Citi Bike 30-Day Trial Plus $25 Off!","Subscriber",1981,2
421,"2018-03-19 12:24:38","2018-03-19 12:31:39",3211,"Newark Ave",40.72152515,-74.046304543,3184,"Paulus Hook",40.7141454,-74.0335519,26275,"Annual Membership","Subscriber",1993,1
411,"2018-03-19 12:30:12","2018-03-19 12:37:03",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26212,"Annual Membership","Subscriber",1988,1
442,"2018-03-19 12:33:29","2018-03-19 12:40:51",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,26273,"Annual Membership","Subscriber",1989,2
279,"2018-03-19 12:34:21","2018-03-19 12:39:00",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29452,"Annual Membership","Subscriber",1986,1
151,"2018-03-19 12:38:55","2018-03-19 12:41:27",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,29540,"Annual Membership","Subscriber",1963,1
159,"2018-03-19 12:39:26","2018-03-19 12:42:06",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,26259,"Annual Membership","Subscriber",1993,1
272,"2018-03-19 12:39:34","2018-03-19 12:44:06",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3187,"Warren St",40.7211236,-74.03805095,31687,"$25 Off Annual Membership","Subscriber",1988,2
98,"2018-03-19 12:40:21","2018-03-19 12:41:59",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,29491,"Annual Membership","Subscriber",1980,2
381,"2018-03-19 12:43:14","2018-03-19 12:49:36",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29640,"FREE Bonus Month with Annual Membership","Subscriber",1985,1
127,"2018-03-19 12:44:35","2018-03-19 12:46:42",3639,"Harborside",40.7192517,-74.034234,3638,"Washington St",40.7242941,-74.0354826,29208,"Annual Membership","Subscriber",1989,2
