"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
295,"2018-02-17 12:41:07","2018-02-17 12:46:02",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3211,"Newark Ave",40.72152515,-74.046304543,29439,"Annual Membership from Citi Bike App","Subscriber",1989,1
658,"2018-02-17 12:41:59","2018-02-17 12:52:58",3481,"York St",40.71649,-74.04105,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,29669,"Annual Membership","Subscriber",1987,1
215,"2018-02-17 12:42:32","2018-02-17 12:46:08",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3211,"Newark Ave",40.72152515,-74.046304543,31765,"24 Hour","Customer",NULL,0
221,"2018-02-17 12:43:55","2018-02-17 12:47:37",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31751,"Annual Membership","Subscriber",1970,1
271,"2018-02-17 12:46:37","2018-02-17 12:51:09",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26193,"Annual Membership","Subscriber",1978,2
548,"2018-02-17 12:46:49","2018-02-17 12:55:58",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,29653,"Annual Membership","Subscriber",1979,1
314,"2018-02-17 12:48:41","2018-02-17 12:53:56",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,26201,"Annual Membership","Subscriber",1989,2
435,"2018-02-17 12:48:47","2018-02-17 12:56:03",3184,"Paulus Hook",40.7141454,-74.0335519,3187,"Warren St",40.7211236,-74.03805095,29525,"Annual Membership","Subscriber",1956,1
275,"2018-02-17 12:49:10","2018-02-17 12:53:45",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31704,"Annual Membership","Subscriber",1989,1
378,"2018-02-17 12:50:34","2018-02-17 12:56:52",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26243,"Annual Membership","Subscriber",1986,1
242,"2018-02-17 12:52:21","2018-02-17 12:56:23",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3209,"Brunswick St",40.7241765,-74.0506564,31925,"Annual Membership","Subscriber",1984,1
176,"2018-02-17 12:53:06","2018-02-17 12:56:02",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,31841,"Annual Membership from Citi Bike App","Subscriber",1980,2
488,"2018-02-17 12:54:19","2018-02-17 13:02:28",3214,"Essex Light Rail",40.7127742,-74.0364857,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31743,"Annual Membership","Subscriber",1975,1
1148,"2018-02-17 12:54:32","2018-02-17 13:13:41",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3640,"Journal Square",40.73367,-74.0625,31940,"Annual Membership","Subscriber",1971,1
648,"2018-02-17 12:54:33","2018-02-17 13:05:22",3199,"Newport Pkwy",40.7287448,-74.0321082,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,29244,"Annual Membership","Subscriber",1975,2
374,"2018-02-17 12:56:54","2018-02-17 13:03:08",3214,"Essex Light Rail",40.7127742,-74.0364857,3213,"Van Vorst Park",40.71848892,-74.047726625,31678,"Annual Membership","Subscriber",1987,1
263,"2018-02-17 13:02:03","2018-02-17 13:06:27",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,26229,"Annual Membership","Subscriber",1977,2
199,"2018-02-17 13:02:11","2018-02-17 13:05:30",3207,"Oakland Ave",40.7376037,-74.0524783,3210,"Pershing Field",40.742677141,-74.051788633,26168,"$25 Off Annual Membership","Subscriber",1989,1
1266,"2018-02-17 13:04:31","2018-02-17 13:25:38",3199,"Newport Pkwy",40.7287448,-74.0321082,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,26297,"FREE Bonus Month with Annual Membership","Subscriber",1980,1
257,"2018-02-17 13:05:49","2018-02-17 13:10:07",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,31680,"Annual Membership","Subscriber",1986,1
366,"2018-02-17 13:07:12","2018-02-17 13:13:18",3213,"Van Vorst Park",40.71848892,-74.047726625,3192,"Liberty Light Rail",40.7112423,-74.0557013,29584,"Annual Membership","Subscriber",1986,2
356,"2018-02-17 13:09:22","2018-02-17 13:15:18",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,31833,"Annual Membership","Subscriber",1977,1
261,"2018-02-17 13:11:35","2018-02-17 13:15:57",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3183,"Exchange Place",40.7162469,-74.0334588,26199,"Annual Membership","Subscriber",1987,1
400,"2018-02-17 13:12:24","2018-02-17 13:19:05",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31704,"Motivate Employee","Subscriber",1989,1
328,"2018-02-17 13:14:03","2018-02-17 13:19:31",3212,"Christ Hospital",40.734785818,-74.050443636,3206,"Hilltop",40.7311689,-74.0575736,31766,"Annual Membership from Citi Bike App","Subscriber",1989,2
181,"2018-02-17 13:17:44","2018-02-17 13:20:45",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31751,"NYCHA Membership (Renewal)","Subscriber",1962,2
211,"2018-02-17 13:21:01","2018-02-17 13:24:32",3210,"Pershing Field",40.742677141,-74.051788633,3207,"Oakland Ave",40.7376037,-74.0524783,26168,"$25 Off Annual Membership","Subscriber",1989,1
419,"2018-02-17 13:29:31","2018-02-17 13:36:30",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3203,"Hamilton Park",40.727595966,-74.044247311,29237,"Annual Membership","Subscriber",1986,1
273,"2018-02-17 13:29:37","2018-02-17 13:34:10",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3211,"Newark Ave",40.72152515,-74.046304543,31731,"Join Citi Bike for $14.95/month","Subscriber",1962,2
281,"2018-02-17 13:29:49","2018-02-17 13:34:30",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3207,"Oakland Ave",40.7376037,-74.0524783,26238,"Annual Membership from Citi Bike App","Subscriber",1957,1
368,"2018-02-17 13:30:29","2018-02-17 13:36:38",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31840,"Annual Membership","Subscriber",1972,1
1100,"2018-02-17 13:32:28","2018-02-17 13:50:49",3203,"Hamilton Park",40.727595966,-74.044247311,3183,"Exchange Place",40.7162469,-74.0334588,31754,"Day Pass","Customer",1948,2
1052,"2018-02-17 13:32:55","2018-02-17 13:50:28",3203,"Hamilton Park",40.727595966,-74.044247311,3183,"Exchange Place",40.7162469,-74.0334588,31908,"Join Citi Bike for $14.95/month","Subscriber",1988,2
207,"2018-02-17 13:36:05","2018-02-17 13:39:33",3211,"Newark Ave",40.72152515,-74.046304543,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29439,"Annual Membership from Citi Bike App","Subscriber",1989,1
185,"2018-02-17 13:36:27","2018-02-17 13:39:33",3211,"Newark Ave",40.72152515,-74.046304543,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31731,"24 Hour","Customer",NULL,0
170,"2018-02-17 13:39:43","2018-02-17 13:42:34",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31841,"Annual Membership from Citi Bike App","Subscriber",1980,2
279,"2018-02-17 13:40:13","2018-02-17 13:44:53",3209,"Brunswick St",40.7241765,-74.0506564,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,31925,"Annual Membership","Subscriber",1984,1
667,"2018-02-17 13:41:58","2018-02-17 13:53:06",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29653,"Annual Membership","Subscriber",1979,1
768,"2018-02-17 13:44:36","2018-02-17 13:57:25",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3202,"Newport PATH",40.7272235,-74.0337589,31704,"Annual Membership","Subscriber",1980,1
447,"2018-02-17 13:47:02","2018-02-17 13:54:30",3184,"Paulus Hook",40.7141454,-74.0335519,3213,"Van Vorst Park",40.71848892,-74.047726625,33463,"Annual Membership","Subscriber",1956,2
524,"2018-02-17 13:48:23","2018-02-17 13:57:07",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3185,"City Hall",40.7177325,-74.043845,31832,"Annual Membership","Subscriber",1959,2
153,"2018-02-17 13:51:42","2018-02-17 13:54:16",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,31841,"Annual Membership from Citi Bike App","Subscriber",1980,2
311,"2018-02-17 13:54:27","2018-02-17 13:59:38",3202,"Newport PATH",40.7272235,-74.0337589,3183,"Exchange Place",40.7162469,-74.0334588,29211,"Annual Membership","Subscriber",1986,1
87,"2018-02-17 13:57:56","2018-02-17 13:59:24",3211,"Newark Ave",40.72152515,-74.046304543,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,31865,"Annual Membership","Subscriber",1979,1
351,"2018-02-17 13:59:03","2018-02-17 14:04:54",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29619,"Annual Membership","Subscriber",1977,1
239,"2018-02-17 13:59:35","2018-02-17 14:03:34",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31799,"Annual Membership","Subscriber",1981,1
346,"2018-02-17 14:07:20","2018-02-17 14:13:06",3187,"Warren St",40.7211236,-74.03805095,3202,"Newport PATH",40.7272235,-74.0337589,32648,"$25 Off Annual Membership","Subscriber",1986,1
528,"2018-02-17 14:08:52","2018-02-17 14:17:40",3206,"Hilltop",40.7311689,-74.0575736,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31766,"Annual Membership","Subscriber",1954,1
470,"2018-02-17 14:09:46","2018-02-17 14:17:37",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3640,"Journal Square",40.73367,-74.0625,29653,"Annual Membership","Subscriber",1987,2
166,"2018-02-17 14:11:05","2018-02-17 14:13:52",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31817,"Annual Membership","Subscriber",1994,1
410,"2018-02-17 14:13:40","2018-02-17 14:20:31",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,29237,"Annual Membership","Subscriber",1986,1
181,"2018-02-17 14:14:25","2018-02-17 14:17:26",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,29641,"Annual Membership","Subscriber",1979,1
2733,"2018-02-17 14:15:11","2018-02-17 15:00:45",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31694,"Annual Membership","Subscriber",1988,1
2735,"2018-02-17 14:15:20","2018-02-17 15:00:56",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31822,"FREE Bonus Month with Annual Membership","Subscriber",1986,2
239,"2018-02-17 14:16:09","2018-02-17 14:20:09",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3184,"Paulus Hook",40.7141454,-74.0335519,26155,"Join Citi Bike for $14.95/month","Subscriber",1961,2
176,"2018-02-17 14:16:21","2018-02-17 14:19:18",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,29608,"Annual Membership","Subscriber",1990,1
222,"2018-02-17 14:17:31","2018-02-17 14:21:14",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,29669,"Annual Membership","Subscriber",1984,1
2665,"2018-02-17 14:18:31","2018-02-17 15:02:57",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31683,"Day Pass","Customer",1976,1
232,"2018-02-17 14:19:37","2018-02-17 14:23:29",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73074262530658,-74.06378388404846,31766,"Join Citi Bike for $14.95/month","Subscriber",1985,1
319,"2018-02-17 14:21:18","2018-02-17 14:26:38",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3187,"Warren St",40.7211236,-74.03805095,31731,"Annual Membership","Subscriber",1989,1
259,"2018-02-17 14:23:11","2018-02-17 14:27:31",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,31877,"Annual Membership","Subscriber",1956,2
316,"2018-02-17 14:27:30","2018-02-17 14:32:47",3639,"Harborside",40.7192517,-74.034234,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31843,"Annual Membership","Subscriber",1949,1
309,"2018-02-17 14:34:48","2018-02-17 14:39:58",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,29237,"Annual Membership","Subscriber",1987,1
211,"2018-02-17 14:35:07","2018-02-17 14:38:38",3639,"Harborside",40.7192517,-74.034234,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31687,"Annual Membership","Subscriber",1989,1
456,"2018-02-17 14:36:14","2018-02-17 14:43:51",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29439,"Annual Membership from Citi Bike App","Subscriber",1989,1
2886,"2018-02-17 14:37:11","2018-02-17 15:25:18",3214,"Essex Light Rail",40.7127742,-74.0364857,3214,"Essex Light Rail",40.7127742,-74.0364857,29629,"Annual Membership","Subscriber",1967,1
229,"2018-02-17 14:38:24","2018-02-17 14:42:13",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3211,"Newark Ave",40.72152515,-74.046304543,31762,"Annual Membership","Subscriber",1983,2
119,"2018-02-17 14:38:50","2018-02-17 14:40:50",3184,"Paulus Hook",40.7141454,-74.0335519,3183,"Exchange Place",40.7162469,-74.0334588,26174,"$25 Off Annual Membership","Subscriber",1994,1
941,"2018-02-17 14:45:22","2018-02-17 15:01:03",3280,"Astor Place",40.71928220070702,-74.07126188278198,3185,"City Hall",40.7177325,-74.043845,26217,"Annual Membership","Subscriber",1984,1
208,"2018-02-17 14:46:43","2018-02-17 14:50:11",3183,"Exchange Place",40.7162469,-74.0334588,3185,"City Hall",40.7177325,-74.043845,31742,"$25 Off Annual Membership","Subscriber",1994,1
237,"2018-02-17 14:47:05","2018-02-17 14:51:02",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3192,"Liberty Light Rail",40.7112423,-74.0557013,29434,"Annual Membership","Subscriber",1968,1
1840,"2018-02-17 14:48:09","2018-02-17 15:18:50",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31776,"Annual Membership","Subscriber",1965,1
1990,"2018-02-17 14:48:16","2018-02-17 15:21:27",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31688,"Annual Membership","Subscriber",1986,2
365,"2018-02-17 14:49:56","2018-02-17 14:56:02",3203,"Hamilton Park",40.727595966,-74.044247311,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31725,"Annual Membership","Subscriber",1987,1
166,"2018-02-16 22:15:21","2018-02-16 22:18:07",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,31732,"Annual Membership","Subscriber",1981,2
171,"2018-02-16 22:23:10","2018-02-16 22:26:02",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,31925,"Annual Membership","Subscriber",1975,1
181,"2018-02-16 22:23:39","2018-02-16 22:26:40",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31694,"NYCHA Membership (Renewal)","Subscriber",1931,2
110,"2018-02-16 22:49:02","2018-02-16 22:50:52",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,31743,"Annual Membership","Subscriber",1957,1
325,"2018-02-16 23:17:58","2018-02-16 23:23:24",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31859,"Annual Membership","Subscriber",1981,1
222,"2018-02-16 23:53:22","2018-02-16 23:57:04",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,31813,"Annual Membership","Subscriber",1990,1
623,"2018-02-17 00:39:36","2018-02-17 00:50:00",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3190,"Garfield Ave Station",40.7104670233797,-74.07003879547119,29618,"Annual Membership","Subscriber",1988,1
342,"2018-02-17 00:40:32","2018-02-17 00:46:14",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,26229,"Annual Membership","Subscriber",1990,1
381,"2018-02-17 01:19:38","2018-02-17 01:25:59",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,31859,"Annual Membership","Subscriber",1981,1
229,"2018-02-17 01:51:41","2018-02-17 01:55:31",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,31751,"$25 Off Annual Membership","Subscriber",1985,1
455,"2018-02-17 07:47:56","2018-02-17 07:55:31",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3202,"Newport PATH",40.7272235,-74.0337589,31680,"FREE Bonus Month with Annual Membership","Subscriber",1967,1
554,"2018-02-17 09:01:37","2018-02-17 09:10:51",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29593,"$25 Off Annual Membership","Subscriber",1984,1
548,"2018-02-17 09:45:32","2018-02-17 09:54:41",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,31688,"Annual Membership","Subscriber",1965,1
234,"2018-02-17 10:20:26","2018-02-17 10:24:21",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31840,"Annual Membership","Subscriber",1988,1
186,"2018-02-17 10:22:26","2018-02-17 10:25:33",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29597,"Annual Membership","Subscriber",1986,1
275,"2018-02-17 10:24:23","2018-02-17 10:28:59",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,31705,"Annual Membership","Subscriber",1978,1
1332,"2018-02-17 11:04:28","2018-02-17 11:26:40",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31697,"Annual Membership","Subscriber",1981,2
258,"2018-02-17 11:53:10","2018-02-17 11:57:28",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,29439,"FREE Bonus Month with Annual Membership","Subscriber",1981,2
112,"2018-02-17 12:00:44","2018-02-17 12:02:37",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29621,"Annual Membership","Subscriber",1970,1
644,"2018-02-17 12:14:16","2018-02-17 12:25:01",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3184,"Paulus Hook",40.7141454,-74.0335519,33463,"Annual Membership","Subscriber",1965,1
126,"2018-02-17 14:54:50","2018-02-17 14:56:56",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3185,"City Hall",40.7177325,-74.043845,31808,"Annual Membership","Subscriber",1988,1
176,"2018-02-17 13:06:19","2018-02-17 13:09:15",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31743,"Annual Membership","Subscriber",1976,0
253,"2018-02-17 13:56:50","2018-02-17 14:01:03",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31859,"NYCHA Membership (Renewal)","Subscriber",1962,2
2442,"2018-02-17 14:06:53","2018-02-17 14:47:35",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,31776,"Annual Membership","Subscriber",1965,1
292,"2018-02-17 14:22:42","2018-02-17 14:27:35",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29674,"Annual Membership","Subscriber",1961,2
179,"2018-02-17 14:33:59","2018-02-17 14:36:58",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,31799,"Annual Membership","Subscriber",1975,1
198,"2018-02-17 14:58:18","2018-02-17 15:01:36",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29619,"Annual Membership","Subscriber",1981,1
304,"2018-02-17 15:00:31","2018-02-17 15:05:36",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3639,"Harborside",40.7192517,-74.034234,31843,"Annual Membership from Citi Bike App","Subscriber",1979,1
215,"2018-02-17 15:04:49","2018-02-17 15:08:24",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,31870,"Annual Membership","Subscriber",1980,1
335,"2018-02-17 15:10:17","2018-02-17 15:15:52",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31938,"Annual Membership from Citi Bike App","Subscriber",1986,1
183,"2018-02-17 15:11:55","2018-02-17 15:14:59",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3194,"McGinley Square",40.7253399253558,-74.06762212514877,31817,"Annual Membership","Subscriber",1983,1
4051,"2018-02-17 15:12:01","2018-02-17 16:19:33",3481,"York St",40.71649,-74.04105,3210,"Pershing Field",40.742677141,-74.051788633,29465,"Annual Membership","Subscriber",1962,1
486,"2018-02-17 15:16:05","2018-02-17 15:24:12",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3210,"Pershing Field",40.742677141,-74.051788633,31766,"Annual Membership","Subscriber",1978,1
1034,"2018-02-17 15:16:58","2018-02-17 15:34:13",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,31907,"Annual Membership","Subscriber",1987,1
424,"2018-02-17 15:18:04","2018-02-17 15:25:09",3211,"Newark Ave",40.72152515,-74.046304543,3184,"Paulus Hook",40.7141454,-74.0335519,29512,"Annual Membership","Subscriber",1989,1
254,"2018-02-17 15:21:44","2018-02-17 15:25:58",3639,"Harborside",40.7192517,-74.034234,3184,"Paulus Hook",40.7141454,-74.0335519,31874,"$25 Off Annual Membership","Subscriber",1994,1
170,"2018-02-17 15:22:36","2018-02-17 15:25:26",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,29237,"Annual Membership from Citi Bike App","Subscriber",1982,2
795,"2018-02-17 15:26:31","2018-02-17 15:39:46",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73074262530658,-74.06378388404846,26234,"Annual Membership","Subscriber",1960,1
277,"2018-02-17 15:29:01","2018-02-17 15:33:38",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,31875,"Annual Membership","Subscriber",1958,1
451,"2018-02-17 15:30:08","2018-02-17 15:37:39",3183,"Exchange Place",40.7162469,-74.0334588,3211,"Newark Ave",40.72152515,-74.046304543,31903,"Annual Membership","Subscriber",1981,1
930,"2018-02-17 15:32:15","2018-02-17 15:47:45",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3183,"Exchange Place",40.7162469,-74.0334588,29276,"Join Citi Bike for $14.95/month","Subscriber",1981,1
714,"2018-02-17 15:34:10","2018-02-17 15:46:05",3199,"Newport Pkwy",40.7287448,-74.0321082,3211,"Newark Ave",40.72152515,-74.046304543,31680,"Annual Membership","Subscriber",1984,2
725,"2018-02-17 15:34:11","2018-02-17 15:46:16",3199,"Newport Pkwy",40.7287448,-74.0321082,3211,"Newark Ave",40.72152515,-74.046304543,29590,"Annual Membership","Subscriber",1980,1
259,"2018-02-17 15:44:18","2018-02-17 15:48:38",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3196,"Riverview Park",40.7443187,-74.0439909,31872,"Annual Membership","Subscriber",1989,2
200,"2018-02-17 15:45:17","2018-02-17 15:48:38",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3196,"Riverview Park",40.7443187,-74.0439909,31836,"Annual Membership","Subscriber",1988,2
227,"2018-02-17 15:48:11","2018-02-17 15:51:59",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,29608,"Annual Membership","Subscriber",1976,1
117,"2018-02-17 15:50:41","2018-02-17 15:52:38",3213,"Van Vorst Park",40.71848892,-74.047726625,3211,"Newark Ave",40.72152515,-74.046304543,31870,"Annual Membership","Subscriber",1986,1
502,"2018-02-17 15:55:37","2018-02-17 16:04:00",3195,"Sip Ave",40.73074262530658,-74.06378388404846,3280,"Astor Place",40.71928220070702,-74.07126188278198,26234,"Annual Membership","Subscriber",1960,1
275,"2018-02-17 15:58:02","2018-02-17 16:02:37",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,29249,"FREE Bonus Month with Annual Membership","Subscriber",1979,1
1366,"2018-02-17 16:00:19","2018-02-17 16:23:06",3214,"Essex Light Rail",40.7127742,-74.0364857,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,31946,"$25 Off Annual Membership","Subscriber",1994,1
145,"2018-02-17 16:01:07","2018-02-17 16:03:33",3211,"Newark Ave",40.72152515,-74.046304543,3213,"Van Vorst Park",40.71848892,-74.047726625,31870,"Annual Membership","Subscriber",1986,1
529,"2018-02-17 16:05:44","2018-02-17 16:14:34",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3638,"Washington St",40.7242941,-74.0354826,29608,"Annual Membership","Subscriber",1976,1
434,"2018-02-17 16:08:17","2018-02-17 16:15:32",3203,"Hamilton Park",40.727595966,-74.044247311,3199,"Newport Pkwy",40.7287448,-74.0321082,31802,"Annual Membership from Citi Bike App","Subscriber",1986,2
430,"2018-02-17 16:08:18","2018-02-17 16:15:28",3203,"Hamilton Park",40.727595966,-74.044247311,3199,"Newport Pkwy",40.7287448,-74.0321082,31860,"Annual Membership","Subscriber",1982,1
146,"2018-02-17 16:10:13","2018-02-17 16:12:39",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,29614,"Annual Membership","Subscriber",1952,1
